gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	pct_diff	cell_type
LINC00513	2.598538437958276e-145	-1.5826922560058527	0.319	0.614	8.621170975614172e-141	-0.295	Fib
MAP3K5	3.4315764586026386e-145	-1.1728047985807726	0.435	0.739	1.1384941216705975e-140	-0.304	Fib
SLC16A9	2.7942428322474086e-144	-3.2667405784920427	0.048	0.31	9.270459444547227e-140	-0.262	Fib
GLDN	5.038535924853549e-144	4.5816766908028574	0.272	0.026	1.6716350637886619e-139	0.24600000000000002	Fib
TEX41	5.927957678612373e-144	4.921981949548637	0.232	0.01	1.966718519033227e-139	0.222	Fib
SLC19A3	1.6376376537613404e-143	7.335964353322564	0.198	0.002	5.433190443883999e-139	0.196	Fib
SULT2A1	2.7715328963647217e-143	-5.439963644597242	0.011	0.228	9.195114690269237e-139	-0.217	Fib
IGF2	5.944534381510814e-143	2.9491835154365367	0.498	0.185	1.9722181717538428e-138	0.313	Fib
MTUS1	9.455823013705839e-143	-3.3372483738992678	0.049	0.305	3.1371584012571864e-138	-0.256	Fib
AC025627.1	1.126940038919604e-142	-4.680392337042949	0.016	0.245	3.7388489671235704e-138	-0.22899999999999998	Fib
FGF12	1.3002617295583284e-142	-3.013647053912501	0.073	0.339	4.3138783401556664e-138	-0.266	Fib
SFRP4	1.85608618118161e-142	-3.537932920006184	0.083	0.336	6.157937123306227e-138	-0.253	Fib
OSBPL10	1.1949788383140777e-141	2.285778796562284	0.488	0.163	3.964581291874616e-137	0.32499999999999996	Fib
PTX3	2.6119031576161244e-141	6.408895245482135	0.209	0.005	8.665511106023016e-137	0.204	Fib
LINC01725	8.264753045158959e-141	3.3714381093537686	0.352	0.07	2.741997117792388e-136	0.282	Fib
GPM6B	3.080306721022287e-140	3.3526940373612786	0.336	0.058	1.0219533608335642e-135	0.278	Fib
BOC	7.572843576984366e-140	-2.081933910116043	0.185	0.486	2.5124423135361032e-135	-0.301	Fib
AES	7.8668275091710585e-140	-1.7799494431634368	0.21	0.52	2.6099773627176822e-135	-0.31000000000000005	Fib
IKZF1	2.3674321073687858e-139	3.914399081016132	0.259	0.021	7.85442950261742e-135	0.23800000000000002	Fib
DLGAP1	2.6033596303688884e-139	-2.26120836868252	0.169	0.431	8.637166245674861e-135	-0.262	Fib
ALCAM	4.522871846597123e-139	-3.445176647774705	0.069	0.311	1.5005531925455275e-134	-0.242	Fib
KITLG	4.723408299742217e-139	3.3448298629151614	0.279	0.029	1.5670851716054754e-134	0.25	Fib
AC139491.7	1.0501950366487113e-138	-5.438325080601782	0.017	0.233	3.4842320730894293e-134	-0.21600000000000003	Fib
PLEKHA6	7.332435485805487e-138	-3.2740939289908884	0.063	0.316	2.4326821211256866e-133	-0.253	Fib
LINC01798	3.2623108061973803e-137	-3.97795875868907	0.03	0.266	1.0823368561721049e-132	-0.23600000000000002	Fib
ABCA6	3.763553011170299e-137	1.8606410910256233	0.566	0.282	1.2486339825159701e-132	0.284	Fib
FAT3	1.5526982065079014e-136	4.133340111077855	0.26	0.024	5.1513868397312643e-132	0.23600000000000002	Fib
ZEB2	1.197252404575609e-135	1.9491634770524753	0.6	0.303	3.972124302660498e-131	0.297	Fib
EFEMP1	1.413025648057673e-135	2.510550297805805	0.439	0.129	4.687995192560941e-131	0.31	Fib
POU6F2	1.4652533535129296e-135	3.251661518589062	0.33	0.063	4.861271050949847e-131	0.267	Fib
GDF7	1.9631337133998154e-135	3.792784974739728	0.265	0.026	6.513088720946568e-131	0.23900000000000002	Fib
PDZRN3	3.6501517733747533e-135	-1.416036316459453	0.257	0.598	1.2110108538525418e-130	-0.34099999999999997	Fib
CBLN4	4.038464079797322e-135	-8.218947067355654	0.001	0.187	1.3398412277543576e-130	-0.186	Fib
ZIC1	4.144246005513561e-135	5.2697684785947105	0.201	0.005	1.3749364972492342e-130	0.196	Fib
ITGA3	1.2133058899279116e-134	-3.4325608201098037	0.047	0.292	4.025384951013832e-130	-0.245	Fib
RBMS1	3.5430765396868063e-134	1.3207847691741739	0.734	0.552	1.1754865035718918e-129	0.18199999999999994	Fib
MEG8	3.947349130309088e-134	-2.03506644793534	0.074	0.364	1.3096120209626462e-129	-0.29	Fib
CDON	8.556334056043014e-134	-3.8903777643749624	0.04	0.273	2.838734949773391e-129	-0.233	Fib
ATP1A2	3.1612184883205716e-133	6.284787993731364	0.197	0.004	1.0487974578701161e-128	0.193	Fib
MT-ND3	8.941278566176457e-133	-1.886662150787682	0.183	0.489	2.966447989900363e-128	-0.306	Fib
SORCS2	1.4121063920798162e-132	-2.893094729887701	0.071	0.327	4.684945377003207e-128	-0.256	Fib
PVT1	8.385262811951785e-132	-1.9554701834223012	0.184	0.466	2.7819786431212436e-127	-0.28200000000000003	Fib
ABTB2	1.3857484077949893e-131	-2.240071670312543	0.098	0.388	4.597497492541436e-127	-0.29000000000000004	Fib
ARRDC2	1.78012749932083e-131	3.5785026596342595	0.274	0.032	5.905929004496717e-127	0.24200000000000002	Fib
PGM5	3.8543746678188737e-131	-3.094314413498214	0.055	0.303	1.2787658835422677e-126	-0.248	Fib
CFD	5.075909730284716e-131	2.67780477206214	0.422	0.121	1.68403457121656e-126	0.301	Fib
PALM2-AKAP2	2.180957984522904e-130	2.370297787966463	0.464	0.167	7.235764305251638e-126	0.29700000000000004	Fib
DNM3	3.3044359097346542e-130	-2.453422555446111	0.118	0.375	1.0963127017726662e-125	-0.257	Fib
PLCB1	4.908833298643037e-130	-2.2646541605280093	0.201	0.462	1.6286036234908002e-125	-0.261	Fib
RPS8	7.27720473842829e-130	-2.108918697646967	0.157	0.45	2.414358216068354e-125	-0.29300000000000004	Fib
LRRC7	1.4902352746031948e-129	-3.560069834501899	0.056	0.282	4.94415357055102e-125	-0.22599999999999998	Fib
FAM198B	1.8562314921637146e-129	-2.9077842625069863	0.07	0.326	6.158419221551556e-125	-0.256	Fib
GSTA1	2.800234445476588e-129	-7.05902182879439	0.002	0.184	9.290337819757676e-125	-0.182	Fib
FGF7	8.792313474218006e-129	3.0298363236997545	0.366	0.087	2.9170258413413076e-124	0.279	Fib
PTK2B	1.605293914602984e-128	2.2794889797391935	0.438	0.14	5.32588362047832e-124	0.298	Fib
MYH10	7.641417275673383e-128	-2.3645401255201954	0.123	0.385	2.5351930095501583e-123	-0.262	Fib
CGNL1	9.60508746774231e-128	-3.5132495674105213	0.035	0.265	3.1866798691728664e-123	-0.23	Fib
EHBP1	3.0648548648432584e-127	-1.1252835740681038	0.462	0.733	1.0168268985090479e-122	-0.27099999999999996	Fib
GFRA1	4.325524735536988e-127	3.4243886969800728	0.275	0.034	1.4350793415091066e-122	0.24100000000000002	Fib
PIK3R1	5.987911096995272e-126	-1.1599321303027956	0.532	0.772	1.9866092646501212e-121	-0.24	Fib
ECHDC2	4.342717317046428e-125	-1.1684571627956843	0.369	0.674	1.4407833242764935e-120	-0.30500000000000005	Fib
IGHG1	7.787922221247724e-125	5.663967530140138	0.195	0.006	2.5837989553433575e-120	0.189	Fib
LRFN5	1.4719660759726485e-124	-3.0816453504204575	0.039	0.271	4.883541850254456e-120	-0.232	Fib
AC124854.1	1.6865304126749116e-124	-4.9784652797581455	0.017	0.215	5.5954019501315544e-120	-0.198	Fib
RAPGEF1	6.96384384112593e-123	1.917795350833866	0.524	0.241	2.3103944711703497e-118	0.28300000000000003	Fib
AC093110.1	7.251535119653835e-123	-3.0438893134435236	0.072	0.306	2.4058418066475526e-118	-0.23399999999999999	Fib
THBS1	2.4855781703021575e-122	2.7083513673373814	0.311	0.055	8.246402695611467e-118	0.256	Fib
PTPRC	1.1066581005780546e-121	3.9925369725819717	0.23	0.019	3.671559580287812e-117	0.21100000000000002	Fib
MAP3K15	1.4623080827632383e-121	-3.2504818095712316	0.044	0.273	4.8514995261835955e-117	-0.22900000000000004	Fib
IGHG3	1.7719318553083408e-121	5.269203476027864	0.204	0.011	5.878738316356482e-117	0.19299999999999998	Fib
GPC6	1.971509999855849e-121	-2.174864961507724	0.229	0.474	6.54087872652175e-117	-0.24499999999999997	Fib
AC024145.1	1.997245991054984e-121	-2.817250448818758	0.074	0.314	6.62626302452312e-117	-0.24	Fib
RDX	2.2704927194316426e-121	-1.4646813173714	0.302	0.568	7.532813695258361e-117	-0.26599999999999996	Fib
PPM1E	1.0814084905928864e-120	-2.771426537349881	0.082	0.314	3.5877889492400193e-116	-0.23199999999999998	Fib
AKR1B1	1.104830744953359e-120	-3.794820942594011	0.034	0.251	3.6654969625317594e-116	-0.217	Fib
ALAS1	1.5174291197581057e-120	-3.5782134313849308	0.023	0.239	5.0343745906214674e-116	-0.216	Fib
PLCB4	3.392478298071969e-120	-2.7135243295529903	0.076	0.314	1.1255225249513372e-115	-0.238	Fib
COL4A3	4.188747242386563e-120	-3.0499168769542235	0.058	0.287	1.38970067260659e-115	-0.22899999999999998	Fib
OLFML2B	8.76236322181047e-120	2.890595897446891	0.389	0.12	2.9070892461000596e-115	0.269	Fib
AL035446.2	9.095685087992717e-120	3.764102523890928	0.261	0.034	3.0176754416433434e-115	0.227	Fib
C2CD2	1.433202562099958e-119	-1.2967336349949958	0.327	0.625	4.7549361402790305e-115	-0.298	Fib
ANKUB1	3.415196107288746e-119	-1.8190347135963418	0.205	0.464	1.1330596125151873e-114	-0.259	Fib
HHIP	5.543529770273492e-119	-5.178257893942361	0.017	0.208	1.8391768718836367e-114	-0.191	Fib
TPD52L1	8.080049255463862e-119	-3.7073103897485247	0.04	0.252	2.6807179414852455e-114	-0.212	Fib
OSR2	1.038755961525709e-118	5.861704900830782	0.189	0.007	3.446280653553845e-114	0.182	Fib
AOX1	1.947929312982037e-118	-2.148614513094632	0.084	0.349	6.462645081680504e-114	-0.26499999999999996	Fib
NIN	2.122083544507491e-118	2.509020847564845	0.377	0.101	7.040436575612503e-114	0.276	Fib
PPP1R9A	4.846044792325486e-118	-2.774537260604608	0.071	0.302	1.6077722807498265e-113	-0.23099999999999998	Fib
TLE2	2.608642865255593e-117	-1.774603181928108	0.144	0.435	8.654694434058481e-113	-0.29100000000000004	Fib
NNMT	2.9344610915566353e-117	2.1053119149527206	0.473	0.176	9.73566156345745e-113	0.297	Fib
COL1A2	3.5189636712557146e-117	2.0087460028256023	0.662	0.468	1.1674865772125084e-112	0.194	Fib
CHRDL1	3.7908653288547325e-117	3.0759489424474067	0.297	0.052	1.2576953901541346e-112	0.245	Fib
ALDH1A3	4.374089239088316e-117	4.73160867352494	0.206	0.013	1.4511915868523305e-112	0.19299999999999998	Fib
COL27A1	5.270998067402064e-117	-2.4544828214856556	0.105	0.352	1.748759028821983e-112	-0.247	Fib
LINGO1	8.616345653739174e-117	2.0393176909308552	0.449	0.151	2.8586449975410454e-112	0.29800000000000004	Fib
EPAS1	1.1002645510728623e-116	2.063822506214192	0.486	0.197	3.6503477010944354e-112	0.289	Fib
ABCA9	1.2305835218847668e-116	1.7305426909819555	0.557	0.284	4.082706950557091e-112	0.2730000000000001	Fib
AC073050.1	2.4830271497164743e-116	4.389625250016545	0.219	0.018	8.237939174614347e-112	0.201	Fib
ADAMTSL2	2.8870231934521363e-116	-4.489202925523298	0.012	0.201	9.578276848916153e-112	-0.189	Fib
BORCS7-ASMT	9.630618415013071e-116	-2.2156792603365476	0.104	0.358	3.1951502715488865e-111	-0.254	Fib
SBSPON	4.080653656104345e-115	-4.89658004793425	0.012	0.197	1.3538384634857387e-110	-0.185	Fib
ENAH	4.0806732571220324e-115	2.013908588686982	0.501	0.245	1.3538449665153767e-110	0.256	Fib
AC011287.1	6.06095018581788e-115	-3.0845266176994746	0.102	0.297	2.010841443148798e-110	-0.195	Fib
NXPH1	1.991533561965121e-114	-3.928447307663993	0.03	0.233	6.607310898531682e-110	-0.203	Fib
NCAM1	5.4794545548672284e-114	-3.734875336119795	0.039	0.244	1.8179186376683003e-109	-0.205	Fib
CD9	6.305380108180607e-114	-4.150736053643209	0.027	0.226	2.09193595849108e-109	-0.199	Fib
CD247	7.584606206158879e-114	3.463386287118696	0.232	0.024	2.516344801017331e-109	0.20800000000000002	Fib
VGLL3	7.793294937898614e-114	2.8690790711986516	0.3	0.057	2.585581461546623e-109	0.243	Fib
KIAA0040	1.3061085088838135e-113	4.334440609693845	0.206	0.014	4.333276199923828e-109	0.19199999999999998	Fib
PRLR	1.4380604623519115e-113	-4.201387746494169	0.029	0.221	4.771053195944937e-109	-0.192	Fib
DEC1	1.8895393118556332e-113	3.946530884812694	0.232	0.024	6.268924574943434e-109	0.20800000000000002	Fib
OMD	4.41226269832858e-113	-3.38634850215553	0.051	0.261	1.463856395424473e-108	-0.21000000000000002	Fib
FRAS1	4.7158442439220475e-113	-2.4374898003647334	0.115	0.353	1.5645756448060176e-108	-0.238	Fib
AC016831.6	4.8239620812934213e-113	-0.7944970128250599	0.708	0.893	1.6004458997107184e-108	-0.18500000000000005	Fib
PKDCC	1.3630384135517911e-112	-2.439955701446929	0.05	0.288	4.522152544640777e-108	-0.238	Fib
HMOX1	1.114980862218829e-111	3.8194017917806313	0.201	0.013	3.699172006583409e-107	0.188	Fib
OAF	2.1520526479715276e-111	-2.806844490277351	0.062	0.288	7.139865070175137e-107	-0.22599999999999998	Fib
STK33	2.9145594489663585e-111	-3.4577219863782886	0.035	0.243	9.669633883835687e-107	-0.208	Fib
MAGI2	3.347972424869887e-111	-0.9538090882827124	0.471	0.756	1.1107568113990824e-106	-0.28500000000000003	Fib
NEGR1	1.041686451761075e-110	1.4478798217359	0.582	0.333	3.456003141007719e-106	0.24899999999999994	Fib
MAMSTR	2.940537666270583e-110	-3.968589746212946	0.019	0.211	9.755821815385912e-106	-0.192	Fib
DNAJC6	4.1787336298872955e-110	3.083018871089712	0.311	0.07	1.386378456387708e-105	0.241	Fib
JAG1	4.800806721584982e-110	2.1821749201881815	0.367	0.099	1.5927636460202496e-105	0.268	Fib
NID1	8.350182992848911e-110	1.584824368664616	0.6	0.363	2.7703402115374834e-105	0.237	Fib
KDR	9.667864152345321e-110	-5.296442434999272	0.011	0.184	3.207507289823607e-105	-0.173	Fib
KCNK3	1.216213594333044e-109	-3.3722648941052245	0.035	0.242	4.03503184191874e-105	-0.207	Fib
MUM1L1	1.3471623526611211e-109	-7.789775765744952	0.003	0.161	4.4694805374238015e-105	-0.158	Fib
NR2F2	1.6882526642549932e-109	-1.3379802036326394	0.326	0.593	5.601115864198791e-105	-0.26699999999999996	Fib
NOTCH3	1.7059933085546622e-109	2.603821932223974	0.292	0.054	5.659973999791803e-105	0.238	Fib
FRMD6	2.0288287889621482e-109	2.5884605865210326	0.366	0.103	6.731045273139719e-105	0.263	Fib
XYLT1	2.2382190950757694e-109	2.0617998227027443	0.565	0.342	7.42573949173288e-105	0.22299999999999992	Fib
CREB5	4.225164950913602e-109	2.4154762859372565	0.322	0.071	1.4017829757646056e-104	0.251	Fib
BABAM2	4.599311193593235e-109	-1.0663783208140871	0.41	0.676	1.5259134746984275e-104	-0.26600000000000007	Fib
RIPOR2	4.891984481406254e-109	2.248208718635408	0.363	0.098	1.623013691396153e-104	0.265	Fib
TGFBI	5.0554718221559095e-109	3.112216341292244	0.251	0.035	1.677253886436666e-104	0.216	Fib
IKZF3	6.256473121914655e-109	4.485749105180976	0.183	0.009	2.0757100876576248e-104	0.174	Fib
KLHL4	2.1607755839733537e-108	-5.366956619805799	0.013	0.183	7.168805154948396e-104	-0.16999999999999998	Fib
SEPT11	4.208694801452326e-108	1.8933065638910036	0.501	0.226	1.3963186742778383e-103	0.275	Fib
LINC02202	7.000395226850808e-108	3.1815649404676556	0.236	0.029	2.322521124412293e-103	0.207	Fib
CLMP	9.888468613204163e-108	-1.6640495009849448	0.24	0.489	3.280697231802745e-103	-0.249	Fib
RGN	1.3179933818276754e-107	-3.4543641192931633	0.019	0.21	4.3727066428896785e-103	-0.191	Fib
AL139807.1	5.036690238562069e-107	-1.9577326553662528	0.213	0.449	1.6710227204477377e-102	-0.23600000000000002	Fib
PXN	7.990625778808336e-107	-1.623428970528697	0.203	0.468	2.6510499146352416e-102	-0.265	Fib
MGMT	1.2755179321009458e-106	2.0251655825384876	0.468	0.192	4.231785843331308e-102	0.276	Fib
LONRF2	5.846275885950812e-106	-2.655740808061756	0.025	0.225	1.9396189506819008e-101	-0.2	Fib
NHSL2	6.596652995105554e-106	-2.934367275256398	0.058	0.273	2.1885715641861696e-101	-0.21500000000000002	Fib
NPR3	7.404646056505303e-106	2.391072467226211	0.386	0.124	2.4566394221667643e-101	0.262	Fib
LEMD1	8.24537473671661e-106	-4.588356777463094	0.013	0.186	2.7355679764004697e-101	-0.173	Fib
WDR86	1.2499987462468616e-105	2.2088436973372274	0.41	0.139	4.1471208404232125e-101	0.27099999999999996	Fib
MAMDC2-AS1	2.119387268109728e-105	-1.91576759190158	0.18	0.425	7.031491139407644e-101	-0.245	Fib
ABCA10	3.125692924835064e-105	1.5519083178673159	0.601	0.328	1.0370111416725292e-100	0.27299999999999996	Fib
DMD	3.716278940632042e-105	0.8429717429863754	0.803	0.73	1.2329498641334924e-100	0.07300000000000006	Fib
IGHM	7.002875199681534e-105	6.292791608853451	0.15	0.002	2.3233439049983426e-100	0.148	Fib
FRMD5	9.345356044008939e-105	-2.6587639132806573	0.076	0.291	3.100508774720846e-100	-0.21499999999999997	Fib
ACTN4	1.9525882807194275e-104	-1.1696258613110722	0.388	0.645	6.478102138942844e-100	-0.257	Fib
MZF1-AS1	4.315136739228376e-104	-1.7717101311240846	0.206	0.448	1.4316329159737983e-99	-0.24200000000000002	Fib
COL4A4	6.423074675530794e-104	-3.056991026471912	0.052	0.254	2.1309834851008514e-99	-0.202	Fib
GREB1L	1.8370279035809066e-103	-2.5550758582736313	0.11	0.307	6.094707475710374e-99	-0.197	Fib
IGLC2	2.1596515347195332e-103	4.338506124618743	0.176	0.009	7.165075896738995e-99	0.16699999999999998	Fib
LINC00968	2.1767244366390477e-103	5.39195828923528	0.164	0.005	7.221718663437369e-99	0.159	Fib
ST6GALNAC5	5.958709709513009e-102	-4.45559458078655	0.02	0.194	1.976921120325131e-97	-0.17400000000000002	Fib
ANGPTL4	7.905062468318344e-102	2.6970243471450726	0.284	0.056	2.6226625751139767e-97	0.22799999999999998	Fib
NFASC	1.2333148526109308e-101	-1.9525330115675135	0.142	0.391	4.091768686507285e-97	-0.24900000000000003	Fib
TIMP4	1.3075550209852506e-101	5.495687683727667	0.152	0.003	4.338075293122766e-97	0.149	Fib
AC007193.2	1.316447213363074e-101	-3.3220939240342515	0.051	0.241	4.3675769197746705e-97	-0.19	Fib
TBC1D16	2.4557800293316433e-101	1.845522736111442	0.481	0.219	8.147541403313593e-97	0.262	Fib
CYB5B	3.068888062626084e-101	-1.838813816159893	0.148	0.386	1.0181649925374557e-96	-0.23800000000000002	Fib
APP	3.844390767729915e-101	-1.1878399013327394	0.286	0.564	1.275453525009754e-96	-0.27799999999999997	Fib
AP000317.1	5.1998860015160623e-101	3.8401558656104804	0.198	0.017	1.725166178722984e-96	0.181	Fib
IL7R	8.296867551570039e-101	5.764828416029225	0.153	0.003	2.7526517475843917e-96	0.15	Fib
SMAP2	9.076398520604397e-101	2.578902154464372	0.288	0.059	3.011276737180921e-96	0.22899999999999998	Fib
MEGF6	1.8621614359494444e-100	-3.0348357472149603	0.047	0.252	6.1780929960494714e-96	-0.20500000000000002	Fib
KIAA1958	2.6417526199141853e-100	-2.114813091463458	0.107	0.342	8.764542667089292e-96	-0.23500000000000004	Fib
TTN	2.816927515070219e-100	-2.1709089741120478	0.126	0.338	9.345720416748467e-96	-0.21200000000000002	Fib
AC092839.1	3.824621467320081e-100	-3.0677534870205005	0.061	0.249	1.2688946642127832e-95	-0.188	Fib
ITPR3	3.9224253116792044e-100	-2.2219423701937338	0.103	0.323	1.3013430456558097e-95	-0.22000000000000003	Fib
JCAD	4.545561825958795e-100	-2.964077323571906	0.037	0.238	1.5080810469983495e-95	-0.20099999999999998	Fib
PDE2A	7.969101831396567e-100	-3.763782994065482	0.028	0.208	2.643908914602439e-95	-0.18	Fib
CRNDE	9.32064545668772e-100	4.643565473296503	0.171	0.009	3.092310543165285e-95	0.162	Fib
LMCD1	1.3037535120991032e-99	3.355646084553629	0.24	0.036	4.3254630270911944e-95	0.204	Fib
AL022068.1	1.5406260254099896e-99	2.837890874420968	0.28	0.058	5.1113349645027227e-95	0.22200000000000003	Fib
ERN1	2.0091654049752086e-99	-2.0454105778829565	0.118	0.356	6.66580806408625e-95	-0.238	Fib
F3	2.075293547156594e-99	-2.735835133746911	0.056	0.264	6.885201401401432e-95	-0.20800000000000002	Fib
FBN2	2.965476244589215e-99	-3.471408155444279	0.044	0.228	9.838560536673639e-95	-0.184	Fib
DAAM2	8.76768810763521e-99	1.1798264648930714	0.647	0.464	2.9088558834701334e-94	0.183	Fib
CACNA2D3	8.922616647789397e-99	-2.5030846892587966	0.115	0.308	2.9602565252370886e-94	-0.193	Fib
PLEKHA5	1.7089058452135724e-98	-0.9697727090580461	0.436	0.703	5.669636922665069e-94	-0.26699999999999996	Fib
AUTS2	2.2414517165933934e-98	-0.781937865761773	0.63	0.849	7.436464360141902e-94	-0.21899999999999997	Fib
ABCA8	5.856917552838556e-98	1.5997424800012394	0.536	0.324	1.943149536505248e-93	0.21200000000000002	Fib
TIMP3	1.7242288434081226e-97	-0.7159215018290457	0.595	0.847	5.720474033775128e-93	-0.252	Fib
ZNF365	1.8234087411567558e-97	5.660747966428428	0.159	0.006	6.0495231805357685e-93	0.153	Fib
FABP4	2.2244194745865582e-97	2.838838850901307	0.15	0.004	7.3799564908358244e-93	0.146	Fib
MAP4K4	2.3281538622331607e-97	1.865011339029997	0.495	0.236	7.724116068730957e-93	0.259	Fib
RHOH	4.4913649004907514e-97	4.444992854459406	0.176	0.011	1.4901001330358166e-92	0.16499999999999998	Fib
NPR1	4.534889441209894e-97	-5.653413450618611	0.013	0.163	1.5045402699102066e-92	-0.15	Fib
ALS2CL	7.629292714206194e-97	-4.894360302280617	0.009	0.166	2.531170443792189e-92	-0.157	Fib
FRZB	1.3028177226816362e-96	3.7867870225269478	0.218	0.029	4.322358358540864e-92	0.189	Fib
AC012409.2	2.110538123923713e-96	-1.139229980894275	0.378	0.641	7.002132333741703e-92	-0.263	Fib
MIR29B2CHG	2.180499995497136e-96	-1.6427442330667605	0.189	0.425	7.234244835060848e-92	-0.236	Fib
NPAS2	3.4455599024455387e-96	-2.8590071649771582	0.06	0.258	1.1431334088343564e-91	-0.198	Fib
FRMD4A	4.710283580790409e-96	1.201752760983905	0.702	0.492	1.5627307835988342e-91	0.20999999999999996	Fib
ZBTB46-AS1	4.780441416064003e-96	-2.497185517248041	0.074	0.286	1.5860070486075543e-91	-0.21199999999999997	Fib
NFIA	5.323088995921347e-96	-0.6917310588590775	0.671	0.868	1.7660412361768255e-91	-0.19699999999999995	Fib
TIAM2	7.75023905073132e-96	1.5736686597786016	0.555	0.332	2.57129680986113e-91	0.22300000000000003	Fib
HSPA12A	9.388566179368205e-96	-2.383098151277278	0.083	0.3	3.1148446013289896e-91	-0.21699999999999997	Fib
AF165147.1	9.576240171267443e-96	2.648966812918951	0.315	0.084	3.1771092016213997e-91	0.23099999999999998	Fib
TRIM22	9.620834602761721e-96	2.371732227065542	0.353	0.108	3.191904296158256e-91	0.245	Fib
SREBF2	1.2032763663276978e-95	-1.0549031917763751	0.33	0.605	3.992110000565403e-91	-0.27499999999999997	Fib
PARM1	1.605379019237112e-95	3.183643334097189	0.244	0.042	5.326165972122967e-91	0.20199999999999999	Fib
FCRL1	3.761987398212996e-95	7.433169735910728	0.133	0.001	1.2481145591051257e-90	0.132	Fib
